22,913;12,332;15,930;11,594;22,913;12,332;0,029;0,011;4,757;3,872;2,936;3,872;4,757;3,341;0,009;0,002;1202,083;925,000;987,500;925,000;1202,083;1214,583;7954,167;7985,417;5,688;4,386;1,280;1,511;2,969;2,137;0,004;0,002;10,074;1,302;2,792;0,231;5,105;0,832;0,006;0,002;82,617;72,551;910,190;774,086;30,655;19,084;42,000;42,000;
21,801;11,995;21,257;7,768;21,801;11,995;0,065;0,025;7,545;3,580;4,637;2,194;7,545;3,580;0,018;0,007;1137,500;1093,750;954,167;839,583;1137,500;1093,750;7931,250;7839,583;6,795;2,969;1,949;0,927;3,807;1,543;0,015;0,005;9,765;3,826;2,876;1,023;5,351;2,264;0,020;0,010;90,310;59,721;942,181;722,283;26,123;16,981;42,000;42,000;
16,236;16,917;8,856;9,422;16,236;16,917;0,035;0,042;4,207;5,535;2,935;1,785;4,207;5,535;0,008;0,010;1302,083;1012,500;954,167;970,833;1302,083;1012,500;7910,417;7670,833;3,814;3,155;0,853;0,636;2,364;1,834;0,006;0,006;6,969;0,660;1,488;0,217;4,198;0,530;0,012;0,001;67,664;61,528;707,393;649,072;18,788;17,392;42,000;42,000;
30,822;36,541;13,378;8,133;30,822;36,541;0,028;0,011;8,841;9,717;4,491;2,911;8,841;9,717;0,006;0,002;1072,917;1037,500;1000,000;977,083;1072,917;1037,500;7960,417;7625,000;6,602;4,600;1,332;0,835;3,989;3,105;0,003;0,002;11,202;2,002;2,167;0,497;7,094;0,884;0,005;0,001;89,019;74,316;870,533;756,145;29,662;18,980;42,000;42,000;
18,080;9,137;18,080;9,010;17,354;9,137;0,043;0,018;4,428;3,334;4,428;3,334;3,364;2,631;0,013;0,005;995,833;997,917;995,833;997,917;1202,083;1020,833;7866,667;7579,167;4,891;2,503;1,420;0,873;2,493;1,210;0,010;0,004;7,394;2,388;2,293;0,548;3,702;1,283;0,014;0,005;76,615;54,810;781,018;845,011;24,197;15,618;42,000;42,000;
10,577;18,709;6,137;9,380;10,577;18,709;0,055;0,023;2,234;4,955;1,632;3,368;2,234;4,955;0,018;0,007;1014,583;1025,000;820,833;964,583;1014,583;1025,000;7839,583;7568,750;2,840;2,969;0,651;0,745;1,640;1,698;0,007;0,004;5,809;0,129;1,395;0,094;3,338;0,058;0,011;0,003;58,382;59,690;667,725;578,068;18,084;16,369;42,000;42,000;
36,006;12,083;14,691;10,679;36,006;12,083;0,035;0,019;11,996;3,871;5,022;3,871;11,996;3,007;0,010;0,004;1160,417;893,750;979,167;893,750;1160,417;1160,417;7989,583;7979,167;5,721;3,411;1,359;1,138;3,021;1,670;0,004;0,002;9,132;2,310;2,497;0,221;4,690;1,351;0,006;0,002;82,861;63,980;838,138;634,594;27,091;18,029;42,000;42,000;
32,306;19,440;29,106;17,877;32,306;19,440;0,081;0,022;6,949;6,932;6,949;5,842;6,787;6,932;0,020;0,007;985,417;1200,000;985,417;895,833;1158,333;1200,000;7812,500;7993,750;6,948;4,187;2,170;1,491;3,544;2,229;0,019;0,005;11,134;2,761;3,661;0,679;5,773;1,315;0,024;0,014;91,315;70,891;1366,553;989,357;29,044;17,228;42,000;42,000;
24,299;17,439;24,299;17,439;20,635;15,828;0,035;0,031;8,561;5,565;8,561;5,565;4,746;3,583;0,008;0,008;975,000;975,000;975,000;975,000;1014,583;1020,833;7964,583;7841,667;4,624;4,214;1,825;1,328;2,234;2,255;0,007;0,007;8,838;0,410;3,153;0,498;4,489;0,022;0,014;0,001;74,492;71,127;722,044;830,213;20,597;18,732;42,000;42,000;
42,232;32,503;12,346;5,536;42,232;32,503;0,018;0,011;11,628;8,123;2,741;1,925;11,628;8,123;0,007;0,003;1104,167;1093,750;989,583;995,833;1104,167;1093,750;8000,000;7970,833;7,565;4,486;0,935;0,574;5,197;3,132;0,003;0,002;12,051;3,080;1,509;0,361;8,329;2,065;0,004;0,001;95,283;73,370;1207,809;1089,212;30,942;19,938;42,000;42,000;
17,946;13,239;17,946;13,239;17,415;9,715;0,056;0,031;4,779;4,129;4,241;4,129;4,779;2,051;0,014;0,008;1193,750;918,750;902,083;918,750;1193,750;1185,417;7608,333;7681,250;5,247;3,052;1,743;1,221;2,516;1,316;0,013;0,006;8,299;2,195;2,964;0,523;3,832;1,200;0,018;0,007;79,352;60,522;844,623;850,704;24,569;17,087;42,000;42,000;
10,354;11,080;9,867;11,080;10,354;7,968;0,031;0,029;3,463;2,281;2,588;2,281;3,463;2,209;0,009;0,007;1214,583;968,750;966,667;968,750;1214,583;1022,917;7991,667;7902,083;3,112;2,825;0,862;1,060;1,703;1,188;0,007;0,005;5,937;0,287;1,922;0,199;2,891;0,516;0,012;0,002;61,119;58,230;715,215;585,368;18,571;16,643;42,000;42,000;
28,792;17,661;20,341;17,661;28,792;17,604;0,026;0,021;5,994;6,661;4,361;3,128;5,994;6,661;0,005;0,004;1164,583;1260,417;968,750;989,583;1164,583;1260,417;7966,667;7947,917;7,214;4,257;2,061;1,488;3,445;1,943;0,003;0,002;11,471;2,958;3,549;0,574;5,388;1,502;0,005;0,001;93,046;71,479;1044,147;693,108;32,345;20,296;42,000;42,000;
20,325;12,465;20,325;9,263;16,977;12,465;0,046;0,025;4,181;4,295;4,181;2,747;3,858;4,295;0,012;0,006;868,750;1229,167;868,750;979,167;1247,917;1229,167;7702,083;7520,833;5,363;3,160;1,946;1,066;2,451;1,629;0,012;0,005;8,523;2,203;3,012;0,880;4,080;0,822;0,017;0,007;80,222;61,588;899,796;685,030;24,779;17,254;42,000;42,000;
11,889;11,601;5,853;6,371;11,889;11,601;0,043;0,027;3,970;3,239;1,632;1,696;3,970;3,239;0,015;0,009;1195,833;1041,667;927,083;941,667;1195,833;1041,667;7756,250;7612,500;3,048;2,955;0,637;0,634;1,756;1,701;0,008;0,006;6,003;0,093;1,271;0,003;3,456;0,055;0,014;0,003;60,483;59,571;708,050;792,701;19,142;17,394;42,000;42,000;
22,146;34,366;17,861;14,186;21,868;34,366;0,026;0,030;7,699;8,066;4,095;3,490;7,699;8,066;0,005;0,009;1093,750;1077,083;993,750;964,583;1093,750;1077,083;7991,667;7977,083;6,677;4,699;1,523;0,914;3,701;3,009;0,003;0,002;11,376;1,978;2,436;0,609;6,709;0,692;0,006;0,001;89,512;75,100;1029,088;814,124;28,174;20,276;42,000;42,000;
27,419;8,880;27,419;8,770;19,188;8,880;0,071;0,028;6,433;2,646;5,298;1,873;6,433;2,646;0,016;0,008;1216,667;1189,583;970,833;966,667;1216,667;1189,583;7554,167;7606,250;5,974;2,836;2,030;0,870;2,857;1,434;0,013;0,005;8,810;3,139;2,900;1,159;4,291;1,423;0,018;0,007;84,671;58,343;881,618;581,645;25,949;17,272;42,000;42,000;
17,553;13,166;10,268;8,433;17,553;13,166;0,040;0,029;3,413;3,597;3,140;2,154;3,413;3,597;0,012;0,007;1206,250;1162,500;993,750;972,917;1206,250;1162,500;7941,667;7866,667;3,649;2,948;0,951;0,700;2,131;1,621;0,008;0,005;6,597;0,701;1,652;0,251;3,752;0,511;0,013;0,003;66,178;59,482;671,412;641,176;19,762;17,126;42,000;42,000;
40,220;31,030;8,791;18,187;40,220;31,030;0,036;0,023;13,255;10,464;2,420;4,785;13,255;10,464;0,009;0,005;1052,083;1050,000;989,583;991,667;1052,083;1050,000;7970,833;7960,417;6,778;5,317;1,114;1,237;4,230;3,286;0,004;0,002;12,095;1,461;2,351;0,124;7,516;0,945;0,006;0,002;90,185;79,880;915,103;901,475;30,101;20,820;42,000;42,000;
22,260;12,812;14,703;8,159;22,260;12,812;0,105;0,039;4,596;2,999;3,382;2,110;4,596;2,999;0,027;0,010;1145,833;1016,667;983,333;872,917;1145,833;1016,667;7670,833;7856,250;5,331;3,175;1,576;1,027;2,797;1,645;0,019;0,005;8,506;2,155;2,604;0,549;4,442;1,153;0,025;0,014;79,981;61,731;811,071;829,856;26,367;16,940;42,000;42,000;
17,408;19,503;13,491;17,981;17,408;19,503;0,032;0,033;6,025;5,124;3,503;5,124;6,025;4,689;0,011;0,008;1060,417;989,583;960,417;989,583;1060,417;1025,000;7991,667;7852,083;4,746;4,381;1,771;1,060;2,317;2,584;0,007;0,006;9,127;0,365;2,831;0,712;4,902;0,267;0,013;0,001;75,467;72,511;909,768;736,411;20,313;19,277;42,000;42,000;
20,280;8,988;13,225;8,784;20,280;8,988;0,024;0,018;5,266;2,280;3,714;2,225;5,266;2,280;0,008;0,004;1120,833;1110,417;958,333;904,167;1120,833;1110,417;7829,167;7983,333;6,340;3,481;1,717;1,085;2,977;1,635;0,004;0,002;9,822;2,859;2,802;0,632;4,612;1,342;0,006;0,002;87,227;64,638;1048,108;664,127;31,798;20,550;42,000;42,000;
50,886;35,187;39,994;6,228;50,548;35,187;0,070;0,035;14,745;7,573;9,962;1,457;14,745;7,573;0,016;0,014;1085,417;1100,000;989,583;968,750;1085,417;1100,000;7714,583;7775,000;7,766;3,621;1,825;0,641;5,185;2,456;0,013;0,007;11,387;4,146;2,466;1,183;7,641;2,728;0,020;0,006;96,539;65,931;1077,408;648,348;25,449;18,496;42,000;42,000;
16,820;13,814;8,409;10,217;16,820;13,814;0,043;0,024;5,310;3,318;2,049;2,167;5,310;3,318;0,011;0,006;1033,333;1075,000;985,417;987,500;1033,333;1075,000;7614,583;7708,333;2,967;2,935;0,572;0,668;1,838;1,640;0,008;0,005;5,902;0,032;1,240;0,097;3,478;0,198;0,013;0,003;59,678;59,360;592,767;635,267;18,929;17,012;42,000;42,000;
25,259;23,172;15,167;16,846;25,259;23,172;0,027;0,010;6,415;6,646;5,688;3,701;6,415;6,646;0,006;0,003;1200,000;1050,000;964,583;981,250;1200,000;1050,000;7972,917;7914,583;7,109;4,283;1,613;0,894;3,849;2,542;0,004;0,002;11,392;2,826;2,507;0,718;6,390;1,307;0,005;0,002;92,376;71,713;1338,086;710,866;34,299;20,469;42,000;42,000;
31,887;11,298;20,780;11,298;31,887;11,114;0,058;0,033;8,790;2,409;5,545;2,387;8,790;2,409;0,015;0,010;1193,750;1216,667;981,250;904,167;1193,750;1216,667;7606,250;7760,417;5,438;2,933;1,566;1,090;2,952;1,308;0,012;0,007;8,371;2,505;2,656;0,476;4,259;1,644;0,018;0,005;80,793;59,344;950,974;590,004;24,609;17,266;42,000;42,000;
23,233;17,989;23,233;14,755;13,961;17,912;0,051;0,043;7,259;5,240;7,259;5,240;4,277;4,499;0,013;0,013;983,333;933,333;983,333;933,333;1093,750;1008,333;7500,000;7804,167;4,726;4,874;1,925;1,706;2,109;2,483;0,009;0,006;9,600;0,149;3,630;0,219;4,592;0,374;0,015;0,002;75,334;76,511;859,897;905,960;22,897;19,605;42,000;42,000;
59,381;30,013;30,711;10,368;59,381;30,013;0,029;0,013;13,692;7,652;5,372;3,268;13,692;7,652;0,010;0,005;1062,500;1085,417;993,750;941,667;1062,500;1085,417;7952,083;7966,667;10,282;5,039;1,858;0,982;6,707;3,269;0,004;0,002;15,321;5,243;2,840;0,875;9,976;3,438;0,006;0,002;111,080;77,776;1555,231;852,453;34,493;21,041;42,000;42,000;
21,520;10,678;21,520;10,678;20,912;8,385;0,052;0,023;7,781;2,695;5,746;2,695;7,781;2,284;0,016;0,006;1162,500;908,333;868,750;908,333;1162,500;1202,083;7681,250;7691,667;5,672;3,334;1,920;1,150;2,731;1,533;0,011;0,004;9,007;2,338;3,069;0,770;4,264;1,197;0,016;0,007;82,508;63,269;864,830;921,143;25,088;18,409;42,000;42,000;
16,505;23,569;16,505;21,580;16,030;15,559;0,028;0,021;4,656;6,994;4,656;6,994;3,373;3,434;0,009;0,006;906,250;993,750;906,250;993,750;1006,250;1133,333;7977,083;7691,667;3,341;3,741;1,350;1,300;1,614;1,971;0,005;0,004;7,082;0,400;2,650;0,049;3,584;0,357;0,009;0,001;63,321;67,005;733,443;685,332;16,894;16,003;42,000;42,000;
