1,711;1,386;1,711;1,386;1,061;0,813;0,020;0,018;0,392;0,344;0,348;0,296;0,392;0,344;0,004;0,005;1023,438;1254,688;970,313;953,125;1023,438;1254,688;7989,063;7965,625;0,489;0,480;0,149;0,131;0,130;0,122;0,003;0,002;0,969;0,009;0,280;0,018;0,252;0,008;0,005;0,001;27,984;27,717;236,305;215,616;19,344;19,416;42,000;42,000;
2,558;1,790;1,163;1,166;2,558;1,790;0,043;0,033;0,433;0,434;0,221;0,304;0,433;0,434;0,015;0,013;1014,063;1096,875;973,438;996,875;1014,063;1096,875;7909,375;7810,938;0,486;0,465;0,118;0,108;0,191;0,181;0,005;0,006;0,950;0,021;0,226;0,011;0,372;0,009;0,011;0,001;27,892;27,277;236,976;267,905;17,563;16,882;42,000;42,000;
2,438;2,799;1,518;1,562;2,438;2,799;0,014;0,014;0,649;0,707;0,311;0,310;0,649;0,707;0,003;0,004;1095,313;1034,375;967,188;984,375;1095,313;1034,375;7812,500;7890,625;0,620;0,646;0,148;0,159;0,233;0,247;0,002;0,001;1,266;0,026;0,308;0,011;0,479;0,014;0,004;0,001;31,539;32,161;243,633;252,275;17,451;17,565;42,000;42,000;
1,692;1,129;1,692;0,851;1,061;1,129;0,021;0,012;0,391;0,296;0,391;0,176;0,303;0,296;0,006;0,004;993,750;1009,375;993,750;979,688;1006,250;1009,375;7968,750;7993,750;0,479;0,480;0,125;0,104;0,150;0,152;0,004;0,002;0,960;0,001;0,229;0,021;0,303;0,002;0,006;0,002;27,753;27,803;219,337;210,148;18,544;18,751;42,000;42,000;
1,807;1,496;1,557;1,496;1,418;1,024;0,032;0,028;0,373;0,394;0,308;0,394;0,373;0,218;0,012;0,008;1026,563;925,000;979,688;925,000;1026,563;1028,125;7789,063;7825,000;0,450;0,468;0,137;0,147;0,143;0,121;0,005;0,006;0,918;0,018;0,284;0,010;0,265;0,022;0,011;0,001;26,855;27,369;244,755;238,634;17,295;17,670;42,000;42,000;
2,784;3,037;2,784;3,037;1,959;1,905;0,013;0,017;0,685;0,497;0,685;0,497;0,577;0,423;0,005;0,004;985,938;984,375;985,938;984,375;1014,063;1003,125;7542,188;7996,875;0,636;0,695;0,172;0,232;0,203;0,193;0,003;0,002;1,331;0,059;0,404;0,060;0,396;0,011;0,005;0,001;31,907;33,357;270,360;270,567;18,333;18,696;42,000;42,000;
1,648;1,419;1,411;1,315;1,425;1,419;0,024;0,019;0,389;0,335;0,308;0,335;0,389;0,255;0,007;0,004;1012,500;968,750;998,438;968,750;1012,500;1143,750;7998,438;7975,000;0,496;0,520;0,124;0,122;0,150;0,157;0,004;0,002;1,016;0,023;0,246;0,002;0,308;0,007;0,006;0,001;28,188;28,863;233,702;246,629;19,214;19,575;42,000;42,000;
2,492;1,577;2,417;1,577;2,492;1,533;0,044;0,034;0,603;0,500;0,603;0,500;0,520;0,422;0,012;0,010;985,938;967,188;985,938;967,188;1021,875;1040,625;7945,313;7770,313;0,551;0,480;0,174;0,143;0,189;0,141;0,006;0,006;1,031;0,071;0,316;0,031;0,330;0,048;0,013;0,000;29,698;27,707;246,973;216,782;18,168;17,554;42,000;42,000;
2,032;2,323;1,630;1,885;2,032;2,097;0,016;0,014;0,495;0,650;0,407;0,650;0,495;0,407;0,005;0,006;1028,125;987,500;992,188;987,500;1028,125;1001,563;7582,813;7951,563;0,669;0,682;0,196;0,224;0,210;0,200;0,003;0,002;1,351;0,014;0,421;0,028;0,411;0,010;0,005;0,001;32,736;33,049;262,188;251,245;18,599;19,011;42,000;42,000;
2,277;1,505;2,277;1,505;1,422;1,125;0,025;0,016;0,438;0,337;0,438;0,337;0,329;0,249;0,008;0,004;962,500;990,625;962,500;990,625;1054,688;1050,000;7564,063;7535,938;0,521;0,504;0,144;0,121;0,156;0,144;0,005;0,002;1,025;0,017;0,265;0,024;0,300;0,012;0,008;0,003;28,904;28,423;253,530;246,781;19,963;19,815;42,000;42,000;
1,960;1,640;1,960;1,640;1,519;1,139;0,036;0,029;0,533;0,391;0,533;0,391;0,372;0,316;0,011;0,010;985,938;967,188;985,938;967,188;1031,250;1075,000;7970,313;7978,125;0,523;0,472;0,173;0,139;0,168;0,140;0,006;0,006;0,995;0,051;0,312;0,034;0,308;0,028;0,012;0,000;28,928;27,474;245,181;237,391;18,193;17,066;42,000;42,000;
1,862;2,396;1,862;2,396;1,223;1,330;0,015;0,013;0,518;0,761;0,518;0,761;0,270;0,420;0,004;0,005;875,000;885,938;875,000;885,938;1003,125;1162,500;7517,188;7918,750;0,648;0,706;0,213;0,250;0,173;0,200;0,003;0,003;1,355;0,058;0,463;0,036;0,373;0,027;0,006;0,000;32,215;33,629;252,839;263,976;18,623;19,427;42,000;42,000;
2,481;2,033;1,984;1,213;1,750;2,033;0,026;0,018;0,790;0,872;0,402;0,325;0,790;0,872;0,008;0,004;1001,563;1068,750;989,063;890,625;1001,563;1068,750;7840,625;7945,313;0,516;0,536;0,136;0,123;0,171;0,170;0,005;0,002;1,052;0,019;0,259;0,014;0,342;0,001;0,007;0,002;28,744;29,275;268,768;234,836;18,578;18,696;42,000;42,000;
