0,912;5,249;0,912;2,743;0,822;5,249;0,052;0,044;0,363;1,295;0,210;0,712;0,363;1,295;0,011;0,013;1204,688;1134,375;793,750;762,500;1204,688;1134,375;7582,813;7682,813;0,374;1,250;0,109;0,334;0,115;0,605;0,009;0,006;1,625;0,876;0,443;0,226;0,720;0,491;0,015;0,003;24,470;44,731;232,859;447,927;16,908;20,021;42,000;42,000;
2,181;11,378;1,664;5,111;2,181;11,378;0,049;0,070;0,758;3,009;0,501;1,376;0,758;3,009;0,013;0,019;1031,250;1043,750;992,188;739,063;1031,250;1043,750;7634,375;7592,188;0,556;1,898;0,122;0,493;0,215;0,912;0,008;0,009;2,454;1,341;0,615;0,372;1,127;0,697;0,017;0,001;29,844;55,104;258,372;538,632;17,908;24,478;42,000;42,000;
1,918;7,297;1,065;6,138;1,918;7,297;0,030;0,036;0,520;2,466;0,333;1,781;0,520;2,466;0,008;0,012;1050,000;1104,688;695,313;721,875;1050,000;1104,688;7937,500;7918,750;0,620;1,743;0,143;0,495;0,211;0,770;0,003;0,004;2,363;1,123;0,638;0,353;0,981;0,559;0,007;0,001;35,207;52,892;273,466;580,642;18,976;24,790;42,000;42,000;
1,407;5,562;1,099;3,299;1,407;5,562;0,065;0,054;0,282;1,197;0,233;0,938;0,282;1,197;0,013;0,011;1140,625;1103,125;810,938;978,125;1140,625;1103,125;7532,813;7510,938;0,385;1,313;0,096;0,339;0,129;0,614;0,010;0,007;1,698;0,927;0,436;0,243;0,743;0,485;0,017;0,003;33,991;46,053;214,962;462,861;17,757;20,998;42,000;42,000;
2,200;10,155;1,279;6,992;2,200;10,155;0,068;0,061;0,591;3,096;0,308;2,489;0,591;3,096;0,018;0,021;1164,063;1184,375;793,750;804,688;1164,063;1184,375;7596,875;7645,313;0,547;1,915;0,110;0,495;0,205;0,887;0,009;0,011;2,463;1,368;0,605;0,385;1,092;0,682;0,020;0,002;29,592;55,365;258,015;491,979;18,113;25,378;42,000;42,000;
1,370;6,347;1,212;4,389;1,370;6,347;0,027;0,041;0,349;1,362;0,251;0,930;0,349;1,362;0,006;0,008;1068,750;1071,875;960,938;721,875;1068,750;1071,875;7976,563;7929,688;0,548;1,436;0,128;0,412;0,161;0,589;0,003;0,004;1,984;0,889;0,541;0,284;0,750;0,428;0,006;0,001;29,624;47,944;223,030;480,067;18,106;23,517;42,000;42,000;
0,929;8,770;0,644;5,846;0,929;8,770;0,055;0,048;0,306;2,380;0,224;1,325;0,306;2,380;0,014;0,012;1040,625;1117,188;926,563;721,875;1040,625;1117,188;7535,938;7590,625;0,370;1,455;0,096;0,420;0,122;0,672;0,008;0,007;1,824;1,085;0,517;0,324;0,794;0,550;0,015;0,001;24,394;48,243;200,337;450,135;17,724;22,002;42,000;42,000;
2,022;9,369;1,486;7,020;2,022;9,369;0,057;0,074;0,908;2,399;0,402;1,406;0,908;2,399;0,012;0,033;1106,250;1060,938;987,500;993,750;1106,250;1060,938;7534,375;7514,063;0,524;1,767;0,120;0,454;0,180;0,824;0,009;0,010;2,291;1,243;0,574;0,333;1,004;0,644;0,018;0,001;28,971;53,172;241,662;483,950;17,924;24,624;42,000;42,000;
2,101;6,576;1,192;6,383;2,101;6,399;0,043;0,034;0,494;2,315;0,328;1,339;0,494;2,315;0,007;0,008;1040,625;1064,063;739,063;998,438;1040,625;1064,063;7985,938;7998,438;0,550;1,569;0,116;0,512;0,187;0,613;0,003;0,004;2,119;1,019;0,629;0,396;0,800;0,426;0,007;0,001;29,678;50,115;236,702;523,075;17,795;23,286;42,000;42,000;
1,028;5,916;0,955;5,285;1,028;5,916;0,045;0,036;0,307;1,561;0,252;1,035;0,307;1,561;0,015;0,009;1012,500;1118,750;926,563;967,188;1012,500;1118,750;7500,000;7567,188;0,387;1,563;0,118;0,454;0,123;0,714;0,007;0,005;1,950;1,175;0,573;0,336;0,837;0,591;0,012;0,002;24,896;50,007;207,658;625,635;16,886;21,827;42,000;42,000;
