2,271;6,921;2,271;6,921;1,039;3,305;0,090;0,111;0,610;1,769;0,610;1,769;0,292;0,781;0,022;0,026;882,813;893,750;882,813;893,750;1153,125;1151,563;7967,188;7987,500;0,484;1,002;0,164;0,398;0,100;0,284;0,016;0,018;1,486;0,518;0,562;0,234;0,384;0,184;0,034;0,002;27,824;40,045;236,166;412,909;21,147;22,663;42,000;42,000;
1,862;5,261;1,823;5,261;0,998;2,895;0,078;0,114;0,527;0,877;0,527;0,821;0,250;0,877;0,023;0,025;898,438;1129,688;898,438;906,250;1140,625;1129,688;7932,813;7992,188;0,505;1,151;0,150;0,477;0,119;0,332;0,015;0,013;1,656;0,646;0,626;0,327;0,451;0,213;0,028;0,001;58,536;44,148;263,314;372,264;18,995;22,080;42,000;42,000;
1,320;1,711;0,803;1,711;0,784;1,016;0,081;0,132;0,256;0,462;0,256;0,462;0,182;0,293;0,028;0,038;879,688;906,250;879,688;906,250;1156,250;1168,750;8000,000;7692,188;0,501;0,573;0,087;0,157;0,111;0,130;0,016;0,019;1,074;0,072;0,244;0,070;0,241;0,019;0,035;0,003;51,458;31,460;239,147;242,594;23,655;22,146;42,000;42,000;
2,267;3,507;2,267;3,507;1,391;3,318;0,093;0,128;0,665;0,843;0,665;0,843;0,244;0,765;0,023;0,037;884,375;901,563;884,375;901,563;1131,250;1159,375;7700,000;7965,625;0,538;0,975;0,179;0,380;0,115;0,254;0,018;0,022;1,513;0,437;0,559;0,201;0,370;0,139;0,040;0,004;44,509;40,041;262,311;438,927;21,258;23,449;42,000;42,000;
1,513;4,811;1,323;4,811;1,205;2,562;0,078;0,076;0,350;1,157;0,336;1,157;0,350;0,626;0,017;0,017;1017,188;964,063;871,875;964,063;1017,188;1006,250;7750,000;7621,875;0,496;1,049;0,147;0,478;0,117;0,270;0,013;0,013;1,545;0,553;0,625;0,332;0,386;0,153;0,026;0,000;54,247;42,028;269,279;387,038;19,446;20,822;42,000;42,000;
1,257;1,215;1,137;1,215;0,734;1,034;0,130;0,123;0,317;0,275;0,317;0,179;0,145;0,275;0,027;0,036;903,125;1090,625;903,125;906,250;1062,500;1090,625;7809,375;7709,375;0,500;0,521;0,090;0,120;0,102;0,119;0,017;0,021;1,021;0,021;0,210;0,030;0,221;0,017;0,038;0,004;50,533;30,071;243,363;228,553;23,933;22,390;42,000;42,000;
1,901;4,469;1,841;4,469;1,478;3,534;0,087;0,121;0,490;1,363;0,490;1,363;0,434;0,998;0,025;0,034;893,750;854,688;893,750;854,688;1031,250;1090,625;7789,063;7598,438;0,584;1,261;0,197;0,472;0,150;0,413;0,016;0,020;1,845;0,678;0,669;0,275;0,563;0,263;0,036;0,004;46,812;45,482;262,188;844,305;20,922;23,291;42,000;42,000;
3,198;7,017;3,198;7,017;1,247;4,277;0,067;0,115;0,628;1,160;0,628;1,160;0,403;0,777;0,017;0,054;904,688;884,375;904,688;884,375;1093,750;1114,063;7718,750;7609,375;0,522;1,083;0,182;0,453;0,119;0,331;0,013;0,018;1,605;0,561;0,636;0,271;0,450;0,212;0,031;0,006;28,904;41,633;232,782;336,666;20,470;22,017;42,000;42,000;
0,985;1,305;0,985;1,305;0,665;0,937;0,122;0,154;0,296;0,509;0,296;0,509;0,191;0,259;0,028;0,042;904,688;904,688;904,688;904,688;1098,438;1206,250;7987,500;7984,375;0,517;0,556;0,096;0,143;0,104;0,121;0,017;0,023;1,074;0,039;0,239;0,047;0,225;0,018;0,040;0,006;46,112;30,708;238,745;253,066;24,279;22,836;42,000;42,000;
2,543;4,764;2,543;4,764;1,562;2,568;0,086;0,110;0,578;1,047;0,578;1,047;0,376;0,518;0,026;0,030;893,750;885,938;893,750;885,938;1114,063;1062,500;7726,563;7701,563;0,550;0,886;0,186;0,332;0,138;0,263;0,015;0,019;1,436;0,335;0,518;0,146;0,401;0,124;0,034;0,004;43,209;38,171;246,276;407,749;20,457;21,536;42,000;42,000;
